wavelength ,blue_ex,blue_raw,green_ex,green_raw,lime_ex,lime_raw,red_ex,em_jrgeco_filter_under blue,em_jrgeco_filter_under green,em_jrgeco_filter_under lime,em_jrgeco_filter_under red,em_525_50_under_blue,dv2_shorter_wl_under_white_led,dv2_longer_wl_under_white_led,
428.92,874.64,768.78,904.89,899.85,892.28,1257.77,834.31,804.06,776.34,814.15,839.35,859.52,3730.45,788.94,
429.28,829.27,791.46,909.93,914.97,819.19,1199.79,763.73,783.90,826.75,894.80,889.76,806.58,3848.92,796.50,
429.64,796.50,821.71,846.91,887.24,902.37,1184.67,841.87,829.27,799.02,793.98,801.54,748.61,3864.04,773.82,
429.99,768.78,831.79,846.91,920.01,902.37,1184.67,879.68,839.35,809.11,781.38,773.82,824.23,4060.65,806.58,
430.35,849.43,836.83,914.97,854.48,829.27,1136.78,804.06,751.13,844.39,867.08,791.46,844.39,4206.84,756.17,
430.71,778.86,771.30,839.35,862.04,849.43,1177.11,874.64,786.42,788.94,799.02,758.69,788.94,4227.01,768.78,
431.07,824.23,872.12,864.56,914.97,831.79,1136.78,874.64,846.91,841.87,786.42,819.19,846.91,4519.39,819.19,
431.43,768.78,788.94,877.16,841.87,859.52,1154.42,894.80,793.98,799.02,796.50,793.98,768.78,4577.37,804.06,
431.79,877.16,930.09,889.76,922.53,909.93,1199.79,909.93,809.11,841.87,839.35,809.11,778.86,4831.95,887.24,
432.14,799.02,930.09,972.94,882.20,821.71,1101.49,799.02,751.13,796.50,783.90,791.46,804.06,4902.52,831.79,
432.50,854.48,831.79,925.05,947.74,811.63,1179.63,748.61,801.54,728.45,791.46,783.90,776.34,5018.47,781.38,
432.86,824.23,899.85,935.13,955.30,773.82,1126.70,902.37,844.39,753.65,753.65,710.80,773.82,5222.64,819.19,
433.22,844.39,867.08,975.46,920.01,887.24,1129.22,841.87,796.50,725.93,819.19,746.09,809.11,5348.66,851.96,
433.58,799.02,806.58,955.30,889.76,892.28,1114.10,844.39,758.69,748.61,776.34,768.78,806.58,5792.29,783.90,
433.93,811.63,862.04,942.70,877.16,844.39,1161.99,768.78,793.98,788.94,801.54,824.23,733.49,5837.66,771.30,
434.29,874.64,839.35,957.82,902.37,854.48,1182.15,824.23,756.17,859.52,763.73,786.42,839.35,5941.00,836.83,
434.65,859.52,864.56,907.41,897.33,887.24,1172.07,824.23,791.46,788.94,771.30,758.69,748.61,6346.81,761.21,
435.01,894.80,826.75,897.33,809.11,826.75,1149.38,839.35,758.69,826.75,773.82,801.54,834.31,6734.98,826.75,
435.37,877.16,788.94,955.30,892.28,811.63,1172.07,846.91,783.90,801.54,819.19,778.86,788.94,7092.90,836.83,
435.72,862.04,877.16,942.70,884.72,829.27,1151.90,836.83,718.36,811.63,811.63,720.88,756.17,7037.45,804.06,
436.08,834.31,799.02,882.20,907.41,864.56,1154.42,819.19,753.65,816.67,771.30,703.24,783.90,7486.11,743.57,
436.44,884.72,839.35,889.76,829.27,864.56,1111.57,879.68,831.79,786.42,776.34,768.78,778.86,7738.17,788.94,
436.80,892.28,877.16,907.41,950.26,854.48,1098.97,826.75,834.31,849.43,846.91,829.27,751.13,7914.61,801.54,
437.15,917.49,914.97,889.76,988.07,826.75,1119.14,826.75,859.52,751.13,756.17,844.39,889.76,8431.33,819.19,
437.51,884.72,811.63,834.31,879.68,869.60,1194.75,819.19,758.69,738.53,799.02,793.98,844.39,8804.38,839.35,
437.87,841.87,867.08,879.68,927.57,899.85,1172.07,836.83,743.57,839.35,819.19,766.26,793.98,9079.12,831.79,
438.23,788.94,867.08,874.64,894.80,899.85,1164.51,846.91,799.02,763.73,831.79,826.75,806.58,8907.72,793.98,
438.58,839.35,836.83,864.56,899.85,857.00,1129.22,799.02,799.02,814.15,783.90,751.13,809.11,8834.62,816.67,
438.94,814.15,836.83,909.93,844.39,859.52,1139.30,786.42,816.67,834.31,799.02,771.30,746.09,9734.47,806.58,
439.30,864.56,869.60,872.12,849.43,867.08,1096.45,799.02,723.41,781.38,829.27,859.52,768.78,10382.26,867.08,
439.66,864.56,851.96,793.98,872.12,804.06,1124.18,841.87,819.19,869.60,773.82,811.63,766.26,10747.74,829.27,
440.01,884.72,892.28,851.96,889.76,864.56,1182.15,799.02,857.00,859.52,814.15,841.87,862.04,10974.59,834.31,
440.37,859.52,879.68,872.12,763.73,897.33,1161.99,872.12,753.65,761.21,743.57,819.19,829.27,11544.24,801.54,
440.73,914.97,844.39,882.20,836.83,867.08,1222.48,841.87,826.75,773.82,836.83,771.30,851.96,11670.27,859.52,
441.09,854.48,859.52,791.46,839.35,831.79,1225.00,821.71,872.12,814.15,844.39,814.15,786.42,12030.71,907.41,
441.44,826.75,940.18,819.19,887.24,846.91,1098.97,824.23,781.38,869.60,804.06,751.13,806.58,12307.98,867.08,
441.80,887.24,841.87,839.35,869.60,874.64,1119.14,821.71,821.71,791.46,826.75,799.02,839.35,13235.55,816.67,
442.16,826.75,899.85,937.65,857.00,899.85,1174.59,831.79,867.08,753.65,821.71,804.06,849.43,13588.43,874.64,
442.51,909.93,930.09,879.68,935.13,844.39,1179.63,877.16,768.78,806.58,788.94,791.46,788.94,13570.79,864.56,
442.87,904.89,826.75,804.06,831.79,778.86,1104.01,829.27,814.15,783.90,748.61,809.11,846.91,13868.21,841.87,
443.23,937.65,859.52,849.43,834.31,869.60,1235.08,849.43,736.01,849.43,799.02,804.06,834.31,14747.90,799.02,
443.59,829.27,902.37,816.67,917.49,884.72,1212.40,793.98,788.94,846.91,743.57,889.76,819.19,14967.19,862.04,
443.94,846.91,909.93,849.43,857.00,937.65,1212.40,892.28,783.90,869.60,788.94,773.82,844.39,15584.73,811.63,
444.30,902.37,877.16,839.35,763.73,836.83,1232.56,862.04,884.72,773.82,821.71,849.43,788.94,15466.26,788.94,
444.66,904.89,927.57,859.52,892.28,892.28,1298.10,899.85,791.46,834.31,811.63,819.19,806.58,16194.71,804.06,
445.01,904.89,894.80,821.71,811.63,899.85,1242.64,869.60,819.19,763.73,788.94,761.21,778.86,16194.71,887.24,
445.37,914.97,872.12,899.85,920.01,884.72,1298.10,831.79,821.71,862.04,756.17,854.48,809.11,17124.80,846.91,
445.73,831.79,927.57,851.96,841.87,846.91,1298.10,791.46,736.01,811.63,753.65,763.73,796.50,16948.36,882.20,
446.08,892.28,1005.71,887.24,917.49,859.52,1270.37,811.63,776.34,773.82,799.02,824.23,799.02,17699.49,831.79,
446.44,904.89,1000.67,899.85,892.28,920.01,1310.70,821.71,771.30,851.96,809.11,804.06,806.58,17636.48,836.83,
446.80,821.71,942.70,882.20,854.48,864.56,1323.30,869.60,846.91,806.58,786.42,839.35,826.75,18992.55,879.68,
447.15,930.09,912.45,907.41,844.39,879.68,1303.14,857.00,763.73,801.54,864.56,793.98,773.82,19148.82,899.85,
447.51,935.13,1030.92,806.58,799.02,844.39,1272.89,821.71,783.90,788.94,778.86,804.06,821.71,17782.67,809.11,
447.87,922.53,920.01,851.96,882.20,857.00,1335.91,756.17,799.02,746.09,793.98,768.78,799.02,18357.36,809.11,
448.22,935.13,980.50,824.23,867.08,887.24,1353.55,862.04,788.94,723.41,783.90,857.00,859.52,19123.62,867.08,
448.58,1008.23,962.86,945.22,909.93,791.46,1361.11,829.27,821.71,801.54,819.19,851.96,793.98,19126.14,819.19,
448.93,1000.67,1018.31,904.89,902.37,927.57,1305.66,841.87,814.15,882.20,763.73,804.06,771.30,18213.69,854.48,
449.29,967.90,1048.56,854.48,859.52,859.52,1320.78,849.43,768.78,811.63,763.73,743.57,799.02,18642.19,846.91,
449.65,985.55,1071.25,912.45,914.97,854.48,1396.40,882.20,874.64,819.19,841.87,799.02,804.06,18990.03,914.97,
450.00,962.86,1030.92,806.58,824.23,889.76,1315.74,801.54,836.83,763.73,862.04,826.75,821.71,19320.22,937.65,
450.36,947.74,1086.37,781.38,844.39,877.16,1323.30,816.67,786.42,783.90,854.48,816.67,791.46,18959.78,839.35,
450.72,1018.31,957.82,846.91,882.20,889.76,1335.91,884.72,708.28,718.36,730.97,814.15,773.82,18445.58,907.41,
451.07,1043.52,1020.83,872.12,950.26,862.04,1393.88,864.56,831.79,781.38,846.91,791.46,799.02,18256.54,874.64,
451.43,1061.16,1030.92,829.27,920.01,849.43,1368.67,791.46,811.63,811.63,809.11,793.98,801.54,18715.28,786.42,
451.78,1046.04,1066.20,854.48,846.91,831.79,1325.82,821.71,788.94,730.97,793.98,736.01,841.87,18536.32,864.56,
452.14,1086.37,1028.40,874.64,869.60,912.45,1280.45,894.80,751.13,804.06,799.02,816.67,804.06,18196.04,793.98,
452.50,998.15,1156.94,889.76,859.52,841.87,1313.22,857.00,824.23,778.86,804.06,791.46,776.34,17843.16,826.75,
452.85,1015.79,1063.68,874.64,869.60,904.89,1325.82,922.53,857.00,753.65,859.52,776.34,846.91,17815.44,819.19,
453.21,1035.96,1093.93,879.68,844.39,826.75,1257.77,834.31,783.90,763.73,783.90,788.94,773.82,18095.22,753.65,
453.56,1093.93,1146.86,834.31,829.27,786.42,1214.92,879.68,796.50,796.50,781.38,796.50,811.63,17611.27,829.27,
453.92,1091.41,1227.52,804.06,857.00,869.60,1262.81,851.96,738.53,796.50,811.63,730.97,826.75,17281.08,793.98,
454.28,1169.55,1154.42,854.48,950.26,912.45,1338.43,869.60,806.58,824.23,783.90,781.38,877.16,17079.43,778.86,
454.63,1161.99,1255.25,859.52,897.33,796.50,1217.44,788.94,748.61,854.48,753.65,799.02,799.02,17384.42,793.98,
454.99,1194.75,1250.21,809.11,912.45,824.23,1204.84,821.71,768.78,758.69,824.23,771.30,821.71,16446.76,851.96,
455.34,1149.38,1351.03,930.09,912.45,887.24,1237.60,897.33,771.30,819.19,786.42,872.12,831.79,16504.74,831.79,
455.70,1197.27,1351.03,831.79,869.60,859.52,1267.85,839.35,829.27,811.63,743.57,793.98,786.42,16048.51,753.65,
456.05,1257.77,1318.26,839.35,889.76,859.52,1230.04,841.87,834.31,831.79,746.09,801.54,821.71,16726.55,839.35,
456.41,1282.97,1295.58,839.35,920.01,965.38,1217.44,806.58,819.19,844.39,867.08,836.83,859.52,17018.94,887.24,
456.77,1340.95,1396.40,869.60,839.35,872.12,1169.55,809.11,846.91,806.58,806.58,857.00,841.87,16161.94,857.00,
457.12,1340.95,1454.37,854.48,892.28,834.31,1204.84,839.35,766.26,831.79,824.23,783.90,821.71,15700.67,839.35,
457.48,1398.92,1431.69,829.27,834.31,814.15,1141.82,824.23,839.35,829.27,836.83,791.46,874.64,15594.81,889.76,
457.83,1391.36,1527.47,862.04,849.43,846.91,1275.41,776.34,816.67,788.94,816.67,753.65,892.28,15415.85,839.35,
458.19,1555.20,1570.32,867.08,829.27,839.35,1225.00,801.54,816.67,788.94,768.78,781.38,907.41,16030.87,824.23,
458.54,1535.03,1532.51,859.52,814.15,857.00,1141.82,814.15,801.54,763.73,811.63,819.19,846.91,15637.66,882.20,
458.90,1509.83,1575.36,819.19,776.34,841.87,1109.05,836.83,844.39,791.46,725.93,791.46,884.72,15635.14,781.38,
459.25,1598.05,1686.27,831.79,844.39,831.79,1174.59,912.45,743.57,758.69,806.58,786.42,826.75,15108.34,874.64,
459.61,1706.43,1792.13,874.64,975.46,859.52,1114.10,841.87,816.67,836.83,736.01,756.17,839.35,15385.60,846.91,
459.96,1711.47,1794.65,758.69,902.37,920.01,1129.22,826.75,851.96,839.35,791.46,768.78,889.76,14251.34,932.61,
460.32,1656.02,1782.05,819.19,862.04,859.52,1245.16,786.42,806.58,811.63,801.54,849.43,859.52,14579.02,862.04,
460.67,1761.88,1933.28,834.31,909.93,892.28,1179.63,849.43,879.68,793.98,804.06,768.78,902.37,15309.98,874.64,
461.03,1875.31,2001.34,846.91,909.93,851.96,1111.57,862.04,849.43,829.27,806.58,761.21,909.93,14606.74,884.72,
461.38,1991.26,1996.30,907.41,821.71,854.48,1146.86,867.08,851.96,773.82,776.34,793.98,814.15,14170.68,841.87,
461.74,1961.01,2124.85,786.42,889.76,814.15,1167.03,811.63,839.35,846.91,768.78,766.26,826.75,13895.94,836.83,
462.09,2031.58,2278.60,922.53,917.49,920.01,1134.26,904.89,889.76,799.02,799.02,804.06,884.72,13464.92,867.08,
462.45,2195.42,2326.49,793.98,917.49,882.20,1134.26,844.39,889.76,844.39,801.54,786.42,967.90,13313.69,834.31,
462.80,2094.60,2318.93,869.60,909.93,872.12,1149.38,819.19,819.19,796.50,761.21,809.11,849.43,13177.58,776.34,
463.16,2334.05,2361.78,892.28,859.52,877.16,1131.74,771.30,877.16,788.94,814.15,768.78,841.87,13676.65,884.72,
463.51,2323.97,2535.70,857.00,912.45,874.64,1214.92,914.97,854.48,766.26,811.63,846.91,940.18,13318.73,867.08,
463.87,2412.19,2694.50,841.87,862.04,887.24,1116.62,839.35,859.52,788.94,788.94,741.05,975.46,12963.33,821.71,
464.22,2591.15,2893.62,826.75,867.08,857.00,1098.97,796.50,904.89,783.90,801.54,806.58,935.13,13263.28,841.87,
464.58,2775.16,2865.90,872.12,917.49,912.45,1172.07,804.06,859.52,791.46,819.19,841.87,967.90,12678.50,801.54,
464.93,2807.92,2976.80,809.11,927.57,821.71,1167.03,859.52,889.76,650.31,841.87,826.75,1056.12,12953.24,920.01,
465.29,3057.46,3117.95,846.91,874.64,894.80,1146.86,809.11,874.64,829.27,761.21,834.31,1025.87,12665.90,877.16,
465.64,3009.57,3327.16,846.91,955.30,884.72,1217.44,824.23,1003.19,846.91,867.08,864.56,1111.57,12933.08,854.48,
466.00,3246.50,3400.26,882.20,874.64,864.56,1134.26,920.01,935.13,776.34,741.05,826.75,1068.72,12754.12,824.23,
466.35,3390.18,3561.58,879.68,955.30,824.23,1151.90,781.38,930.09,776.34,816.67,786.42,1098.97,12461.73,846.91,
466.70,3523.77,3717.85,940.18,864.56,829.27,1139.30,851.96,922.53,791.46,904.89,814.15,1144.34,12227.32,899.85,
467.06,3622.07,3886.73,882.20,993.11,912.45,1214.92,947.74,935.13,831.79,816.67,806.58,1177.11,11788.74,874.64,
467.41,3979.99,4169.03,902.37,932.61,834.31,1174.59,773.82,1043.52,763.73,826.75,796.50,1164.51,11861.84,839.35,
467.77,3974.95,4274.90,912.45,927.57,872.12,1222.48,763.73,972.94,831.79,804.06,799.02,1199.79,11408.13,872.12,
468.12,4572.33,4632.82,796.50,902.37,867.08,1187.19,788.94,1051.08,874.64,804.06,778.86,1272.89,12549.95,814.15,
468.48,4393.37,4685.75,854.48,945.22,867.08,1209.88,756.17,1033.44,844.39,761.21,831.79,1303.14,11652.63,821.71,
468.83,4854.63,5005.87,851.96,960.34,879.68,1151.90,857.00,1063.68,821.71,746.09,741.05,1340.95,11493.83,884.72,
469.18,5124.33,5436.88,894.80,862.04,826.75,1187.19,882.20,1101.49,796.50,809.11,791.46,1414.04,11463.58,811.63,
469.54,5341.10,5555.35,859.52,940.18,804.06,1199.79,846.91,1204.84,806.58,758.69,781.38,1567.80,11425.78,791.46,
469.89,5920.84,5875.46,882.20,960.34,902.37,1169.55,894.80,1159.47,753.65,857.00,806.58,1645.94,11022.48,867.08,
470.25,6382.10,6442.59,811.63,980.50,849.43,1257.77,763.73,1187.19,786.42,809.11,788.94,1719.03,11289.66,849.43,
470.60,6387.14,6719.86,892.28,1013.27,846.91,1225.00,869.60,1313.22,821.71,788.94,741.05,1850.10,11418.21,733.49,
470.95,6808.08,7070.22,857.00,947.74,811.63,1187.19,824.23,1308.18,821.71,783.90,799.02,1897.99,11183.80,862.04,
471.31,7299.59,7528.96,874.64,965.38,859.52,1225.00,791.46,1305.66,791.46,869.60,783.90,1988.74,11173.72,829.27,
471.66,7723.05,8083.49,839.35,985.55,851.96,1242.64,793.98,1396.40,763.73,738.53,751.13,2145.01,11269.50,836.83,
472.02,8000.31,8406.12,834.31,942.70,849.43,1240.12,801.54,1469.50,819.19,831.79,695.68,2364.30,11327.47,834.31,
472.37,8721.20,9079.12,867.08,972.94,894.80,1333.39,899.85,1514.87,809.11,824.23,715.84,2497.89,11188.84,829.27,
472.72,9268.16,9636.17,874.64,952.78,907.41,1257.77,821.71,1590.48,756.17,826.75,763.73,2581.07,11297.23,844.39,
473.08,9618.52,10157.92,914.97,962.86,851.96,1272.89,758.69,1618.21,728.45,776.34,771.30,2754.99,11234.21,894.80,
473.43,10404.94,11103.14,887.24,1023.35,836.83,1393.88,887.24,1751.80,801.54,791.46,783.90,3029.73,11400.57,914.97,
473.79,11337.56,11698.00,844.39,962.86,859.52,1340.95,892.28,1940.84,819.19,806.58,814.15,3226.34,11317.39,892.28,
474.14,11698.00,11997.95,793.98,1005.71,841.87,1348.51,894.80,1993.78,793.98,796.50,806.58,3367.49,11264.46,882.20,
474.49,12292.85,12718.83,932.61,945.22,864.56,1320.78,826.75,2011.42,857.00,879.68,786.42,3687.60,10798.15,907.41,
474.85,13142.29,13941.31,839.35,962.86,899.85,1484.62,877.16,2245.83,781.38,730.97,771.30,3909.41,10956.95,864.56,
475.20,13744.71,14289.15,925.05,1061.16,882.20,1403.96,821.71,2233.23,814.15,829.27,811.63,3914.46,10997.28,849.43,
475.55,15088.17,15945.17,804.06,1033.44,922.53,1431.69,793.98,2538.22,809.11,809.11,766.26,4411.01,11118.26,864.56,
475.91,15907.36,16388.79,859.52,1038.48,841.87,1386.32,851.96,2591.15,788.94,748.61,809.11,4816.82,11181.28,907.41,
476.26,17444.91,17823.00,894.80,1083.85,882.20,1479.58,819.19,2787.76,773.82,799.02,730.97,5106.69,11340.08,904.89,
476.61,17901.14,18959.78,849.43,1071.25,922.53,1451.85,839.35,3122.99,824.23,831.79,824.23,5378.91,11171.20,872.12,
476.97,19405.92,19922.64,839.35,1106.53,776.34,1585.44,834.31,3271.71,844.39,859.52,889.76,5893.11,11367.80,877.16,
477.32,21051.86,21999.60,927.57,1129.22,962.86,1567.80,844.39,3526.29,889.76,831.79,806.58,6364.46,11761.01,857.00,
477.67,22002.12,22924.65,887.24,1199.79,889.76,1683.75,806.58,3753.14,763.73,761.21,826.75,6881.18,11690.44,884.72,
478.03,23154.02,24086.63,849.43,1156.94,869.60,1633.33,801.54,3969.91,819.19,788.94,849.43,7534.00,11859.31,836.83,
478.38,24754.59,25667.03,877.16,1164.51,804.06,1608.13,773.82,4307.67,809.11,814.15,786.42,8116.26,11599.70,904.89,
478.73,26128.30,26655.10,849.43,1247.69,826.75,1751.80,811.63,4637.86,756.17,768.78,793.98,8577.52,11529.12,874.64,
479.09,27620.48,28613.59,857.00,1214.92,799.02,1751.80,889.76,5058.80,849.43,841.87,751.13,9275.72,12053.40,887.24,
479.44,29422.69,30292.29,841.87,1262.81,872.12,1845.06,839.35,5406.64,809.11,819.19,776.34,10231.02,12454.17,811.63,
479.79,30851.86,31650.88,857.00,1308.18,826.75,1842.54,864.56,5555.35,751.13,748.61,836.83,11108.18,12088.69,869.60,
480.14,32860.76,33175.83,884.72,1290.54,884.72,1996.30,867.08,6170.37,801.54,804.06,834.31,11682.87,12439.05,849.43,
480.50,34105.93,35343.53,793.98,1403.96,907.41,2054.27,778.86,6591.31,793.98,834.31,783.90,12292.85,12817.13,829.27,
480.85,35600.63,36692.04,872.12,1376.24,846.91,2099.64,836.83,7042.49,788.94,761.21,821.71,13341.41,12794.45,839.35,
481.20,36976.86,38484.17,851.96,1378.76,912.45,2049.23,768.78,7586.94,768.78,791.46,783.90,13885.86,12852.42,804.06,
481.56,38844.61,40493.07,877.16,1451.85,824.23,2150.05,796.50,7844.04,778.86,748.61,829.27,14843.68,13318.73,877.16,
481.91,40553.56,42396.10,917.49,1472.02,894.80,2306.33,793.98,8393.52,851.96,703.24,816.67,15819.14,13490.13,874.64,
482.26,41496.26,43568.17,945.22,1545.11,829.27,2266.00,857.00,8703.55,763.73,809.11,758.69,16640.85,13699.34,801.54,
482.61,43479.95,45468.69,874.64,1603.09,920.01,2384.47,816.67,9295.89,844.39,819.19,713.32,18248.98,13762.35,872.12,
482.97,44639.42,47286.02,902.37,1663.58,930.09,2523.10,799.02,9641.21,751.13,736.01,791.46,19305.10,13462.40,841.87,
483.32,46497.08,48556.39,932.61,1739.20,869.60,2659.21,897.33,10483.08,816.67,771.30,763.73,20197.38,13946.35,914.97,
483.67,48271.57,50708.97,909.93,1711.47,821.71,2722.22,864.56,10682.20,849.43,788.94,718.36,22050.01,14294.19,801.54,
484.02,49761.23,52344.82,1010.75,1822.38,882.20,2787.76,773.82,11498.87,811.63,743.57,788.94,23950.52,14352.16,831.79,
484.38,51240.81,52841.37,1033.44,1809.77,887.24,2797.84,844.39,11786.22,844.39,771.30,781.38,25465.39,14528.61,862.04,
484.73,53627.79,55132.58,927.57,1842.54,874.64,2931.43,809.11,12607.93,892.28,756.17,783.90,27436.48,15090.69,839.35,
485.08,54719.20,55039.32,962.86,1973.61,872.12,3112.91,801.54,13119.60,846.91,811.63,814.15,28966.47,15088.17,857.00,
485.43,56642.40,56420.59,1053.60,1983.69,834.31,3057.46,854.48,14044.65,766.26,801.54,788.94,30695.59,15405.77,841.87,
485.79,58847.91,57630.47,917.49,2074.43,887.24,3168.37,826.75,14561.37,826.75,768.78,884.72,31960.92,15604.89,806.58,
486.14,60826.56,58926.05,947.74,2139.97,874.64,3339.76,816.67,15022.64,846.91,766.26,700.72,33644.66,16091.36,912.45,
486.49,62144.82,59493.18,957.82,2243.31,874.64,3564.10,786.42,15640.18,849.43,786.42,799.02,34675.58,16260.24,904.89,
486.84,63354.70,60017.46,897.33,2255.92,851.96,3659.88,859.52,16310.65,801.54,799.02,788.94,35792.19,16575.31,904.89,
487.20,63866.38,60624.92,975.46,2321.45,809.11,3682.56,806.58,16378.71,864.56,783.90,796.50,36132.47,16577.83,920.01,
487.55,63684.90,61096.26,889.76,2538.22,904.89,3934.62,872.12,16489.61,809.11,771.30,814.15,35976.19,17006.33,942.70,
487.90,62243.13,61154.24,897.33,2515.54,882.20,4030.40,773.82,15874.59,844.39,756.17,821.71,34577.27,17107.16,920.01,
488.25,59717.51,61242.46,922.53,2500.41,862.04,4229.53,763.73,14697.48,801.54,824.23,758.69,32205.41,17734.78,1015.79,
488.60,56468.48,61771.78,927.57,2603.76,854.48,4237.09,799.02,13013.74,824.23,778.86,751.13,28585.86,17893.58,884.72,
488.96,51412.21,61746.57,897.33,2858.33,904.89,4380.76,763.73,11062.81,907.41,897.33,862.04,25230.98,17823.00,970.42,
489.31,45904.75,62331.35,914.97,2875.98,874.64,4668.11,816.67,9356.38,839.35,801.54,801.54,21646.71,18420.38,962.86,
489.66,40258.65,62044.00,834.31,3057.46,889.76,4816.82,846.91,7763.38,791.46,814.15,710.80,17865.85,18957.26,995.63,
490.01,33700.11,61839.83,862.04,3042.34,917.49,4930.25,851.96,6349.33,869.60,824.23,763.73,15166.31,19035.40,1025.87,
490.36,29336.99,61948.22,877.16,3163.32,904.89,5265.49,869.60,5308.34,857.00,738.53,824.23,12764.20,19620.17,1038.48,
490.72,24016.06,61144.16,950.26,3319.60,831.79,5313.38,799.02,4481.59,862.04,811.63,799.02,10452.83,19617.65,1076.29,
491.07,20179.74,61217.25,988.07,3375.05,899.85,5449.49,872.12,3793.47,892.28,761.21,816.67,8746.40,20028.50,1172.07,
491.42,16035.91,60365.30,1030.92,3609.47,884.72,5701.54,776.34,3339.76,783.90,844.39,862.04,7037.45,20066.31,1189.71,
491.77,12549.95,60350.17,940.18,3634.67,902.37,5981.33,768.78,2676.85,904.89,872.12,771.30,5573.00,20341.06,1083.85,
492.12,9663.89,59475.53,912.45,3803.55,889.76,6208.18,771.30,2336.57,867.08,872.12,771.30,4441.26,20948.51,1151.90,
492.47,7261.78,58971.42,912.45,3899.33,867.08,6518.21,829.27,1958.49,793.98,811.63,806.58,3470.83,21243.42,1106.53,
492.82,5141.98,58147.19,972.94,4126.18,902.37,6855.97,882.20,1504.78,877.16,773.82,778.86,2586.11,21840.80,1194.75,
493.18,3604.42,57189.37,917.49,4345.47,859.52,6979.48,859.52,1333.39,862.04,793.98,844.39,1963.53,21825.68,1169.55,
493.53,2402.11,56655.01,952.78,4411.01,844.39,7292.03,816.67,1129.22,783.90,826.75,778.86,1537.55,22541.52,1131.74,
493.88,1905.56,55445.13,917.49,4630.30,816.67,7700.36,904.89,993.11,829.27,819.19,811.63,1217.44,23060.76,1209.88,
494.23,1577.88,54739.37,988.07,4829.43,932.61,7947.38,940.18,1020.83,909.93,839.35,741.05,1187.19,23025.47,1250.21,
